Должность,Язык программирования,Специализация,Общий опыт работы,Опыт работы на текущем месте,Зарплата в месяц,Изменение зарплаты,Город,Размер компании,Тип компании,Пол,Возраст,Образование,Еще студент,Уровень английского,Предметная область,Дата заполнения,User-Agent
Project manager,,,3,3,1200,0,Киев,до 10 человек,Другая,m,33,Высшее,False,средний,Веб-разработка,26/12/2014 13:06:25,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Бизнес-аналитик,,,2.5,1.5,1000,100,Киев,свыше 1000 человек,Аутсорсинговая,f,29,Два высших,False,выше среднего,"Веб-разработка,Финансы и банки",26/12/2014 13:06:35,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Junior Software Engineer,Objective-C,,0.75,0.25,800,800,Харьков,до 10 человек,Аутсорсинговая,m,25,Высшее,False,средний,iOS,26/12/2014 13:07:11,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
QA engineer,,Manual QA,меньше 3 месяцев,2,1520,0,Киев,свыше 1000 человек,Аутстаффинговая,f,31,Высшее,False,выше среднего,"Веб-разработка,Корпоративные системы",26/12/2014 13:07:22,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36"
Software Engineer,Java,,4,1,1185,-300,Киев,свыше 1000 человек,Продуктовая,m,28,Высшее,False,ниже среднего,Корпоративные системы,26/12/2014 13:08:37,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,PHP,,3.5,1.5,2200,200,Киев,до 200 человек,Продуктовая,m,26,Высшее,False,средний,Веб-разработка,26/12/2014 13:09:16,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Junior Software Engineer,C++,,1,0.5,240,90,Чернигов,до 50 человек,Другая,m,27,Высшее,False,ниже среднего,Системное программирование,26/12/2014 13:09:37,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior QA engineer,,Manual QA,9,9,2350,0,Харьков,свыше 1000 человек,Аутсорсинговая,m,29,Высшее,False,продвинутый,"Веб-разработка,Финансы и банки",26/12/2014 13:09:51,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.45 Safari/537.36"
Junior Software Engineer,C,,2,1.25,1200,0,Львов,свыше 1000 человек,Аутстаффинговая,m,22,Среднее,False,средний,"Embedded,Телекоммуникации",26/12/2014 13:10:21,"Mozilla/5.0 (X11; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.122 Safari/537.36"
Junior QA engineer,,Manual QA,0.25,0.25,400,400,Киев,до 200 человек,Другая,m,23,Высшее,False,ниже среднего,,26/12/2014 13:10:22,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Junior Software Engineer,C#/.NET,,меньше 3 месяцев,меньше 3 месяцев,650,140,Львов,до 200 человек,Аутсорсинговая,m,26,Высшее,False,средний,Веб-разработка,26/12/2014 13:12:05,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior QA engineer,,Manual QA,1.25,меньше 3 месяцев,1900,1700,Одесса,до 200 человек,Продуктовая,m,25,Высшее,False,продвинутый,"Веб-разработка,Финансы и банки",26/12/2014 13:12:16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Technical Lead,JavaScript,,8,5,3800,200,Киев,свыше 1000 человек,Аутсорсинговая,m,29,Высшее,False,выше среднего,"Веб-разработка,eCommerce",26/12/2014 13:12:53,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Team lead,,,6,1,3040,350,Одесса,до 1000 человек,Аутсорсинговая,m,29,Высшее,False,выше среднего,"Desktop Applications,Корпоративные системы",26/12/2014 13:13:00,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Project manager,,,10 и более лет,6,4300,500,Киев,до 1000 человек,Аутсорсинговая,m,33,Высшее,False,средний,"Desktop Applications,Веб-разработка",26/12/2014 13:14:11,Mozilla/5.0 (Windows NT 6.3; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0
Software Engineer,JavaScript,,меньше 3 месяцев,0.5,800,0,Харьков,до 200 человек,Аутсорсинговая,m,23,Высшее,False,ниже среднего,Веб-разработка,26/12/2014 13:15:13,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
HR,,,2.5,0.5,400,0,Днепропетровск,до 1000 человек,Продуктовая,f,23,Незаконченное высшее,False,ниже среднего,Корпоративные системы,26/12/2014 13:15:19,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
Team lead,,,5,5,2800,800,Киев,до 200 человек,Аутсорсинговая,m,24,Высшее,False,выше среднего,"Финансы и банки,Корпоративные системы",26/12/2014 13:15:22,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Junior QA engineer,,General QA,0.5,0.5,500,0,Киев,до 50 человек,Аутсорсинговая,m,28,Незаконченное высшее,True,выше среднего,Веб-разработка,26/12/2014 13:15:41,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Junior QA engineer,,Manual QA,меньше 3 месяцев,меньше 3 месяцев,500,0,Днепропетровск,до 200 человек,Аутстаффинговая,m,32,Высшее,False,средний,Веб-разработка,26/12/2014 13:15:57,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior Software Engineer,C#/.NET,,4,3,2400,0,Харьков,до 1000 человек,Аутсорсинговая,m,22,Высшее,False,выше среднего,Финансы и банки,26/12/2014 13:16:49,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,Flex/Flash/AIR,,4,1.25,2200,400,Киев,свыше 1000 человек,Аутсорсинговая,m,26,Высшее,False,средний,Финансы и банки,26/12/2014 13:17:31,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Системный администратор,,,10 и более лет,10 и более лет,1400,-1600,Киев,до 10 человек,Другая,m,36,Высшее,False,продвинутый,Финансы и банки,26/12/2014 13:19:00,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Team lead,,,10 и более лет,7,2560,100,Львов,свыше 1000 человек,Аутсорсинговая,m,28,Высшее,False,выше среднего,"Embedded,Телекоммуникации",26/12/2014 13:19:16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,Java,,2,меньше 3 месяцев,2700,7000,Киев,до 1000 человек,Аутсорсинговая,m,30,Высшее,False,средний,Android,26/12/2014 13:19:49,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Project manager,,,4,4,4500,500,Киев,до 1000 человек,Аутстаффинговая,m,36,Высшее,False,средний,Корпоративные системы,26/12/2014 13:20:07,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.2.5 (KHTML, like Gecko) Version/8.0.2 Safari/600.2.5"
Technical Lead,PHP,,10 и более лет,1,4000,0,Киев,до 1000 человек,Аутсорсинговая,m,34,Высшее,False,выше среднего,Веб-разработка,26/12/2014 13:20:16,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0
Technical Lead,C#/.NET,,10 и более лет,2,4200,200,Львов,свыше 1000 человек,Аутстаффинговая,m,30,Высшее,False,выше среднего,Веб-разработка,26/12/2014 13:22:13,"Mozilla/5.0 (Windows NT 6.2; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2251.0 Safari/537.36"
Software Engineer,Java,,2,2,1400,500,Харьков,до 1000 человек,Аутсорсинговая,m,21,Незаконченное высшее,True,средний,"Веб-разработка,Корпоративные системы",26/12/2014 13:22:58,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.65 Safari/537.36"
Software Engineer,Flex/Flash/AIR,,7,2.5,3200,0,Киев,до 50 человек,Продуктовая,m,32,Высшее,False,средний,Веб-разработка,26/12/2014 13:23:08,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Дизайнер,,,5,0.25,1500,300,Харьков,до 200 человек,Продуктовая,f,31,Высшее,False,средний,Веб-разработка,26/12/2014 13:23:49,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:34.0) Gecko/20100101 Firefox/34.0
Team lead,,,9,3.5,3000,1000,Одесса,до 1000 человек,Аутсорсинговая,m,28,Высшее,False,выше среднего,"Веб-разработка,Корпоративные системы",26/12/2014 13:23:57,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Системный администратор,,,7,4,3500,0,Днепропетровск,до 50 человек,Аутстаффинговая,m,28,Высшее,False,выше среднего,"Веб-разработка,Системное программирование",26/12/2014 13:25:01,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior Software Engineer,C,,меньше 3 месяцев,меньше 3 месяцев,3500,500,Киев,до 10 человек,Продуктовая,m,29,Высшее,False,средний,Embedded,26/12/2014 13:25:15,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:31.0) Gecko/20100101 Firefox/31.0
Software Engineer,Java,,4.5,1.5,2400,190,Киев,до 50 человек,Аутстаффинговая,m,25,Высшее,False,выше среднего,Другое,26/12/2014 13:25:26,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,Java,,4,4,2600,0,Киев,свыше 1000 человек,Аутсорсинговая,m,25,Высшее,False,средний,"Веб-разработка,eCommerce",26/12/2014 13:25:32,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,Java,,1.75,1.75,1700,700,Киев,до 200 человек,Аутсорсинговая,m,27,Высшее,False,средний,"Веб-разработка,Телекоммуникации",26/12/2014 13:25:39,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/39.0.2171.65 Chrome/39.0.2171.65 Safari/537.36"
Junior Software Engineer,Java,,0.75,0.75,800,100,Харьков,свыше 1000 человек,Аутсорсинговая,m,21,Высшее,False,средний,Веб-разработка,26/12/2014 13:27:57,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Junior Software Engineer,PHP,,1.25,0.75,1200,200,Харьков,до 10 человек,Аутсорсинговая,m,31,Среднее,False,средний,Веб-разработка,26/12/2014 13:28:54,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2259.0 Safari/537.36"
Junior Software Engineer,PHP,,1.5,0.25,900,200,Одесса,до 50 человек,Аутстаффинговая,m,24,Среднее,False,ниже среднего,"Веб-разработка,Мультимедиа",26/12/2014 13:29:19,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:34.0) Gecko/20100101 Firefox/34.0
QA engineer,,Manual QA,2,0.25,1200,200,Одесса,до 1000 человек,Аутсорсинговая,m,23,Высшее,False,средний,"Android,iOS",26/12/2014 13:29:37,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
HR,,,4,2,500,-300,Киев,до 200 человек,Продуктовая,f,27,Высшее,False,средний,Другое,26/12/2014 13:29:51,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior Software Engineer,C#/.NET,,10 и более лет,6,2800,0,Киев,до 50 человек,Аутсорсинговая,m,35,Высшее,False,средний,"Desktop Applications,Веб-разработка",26/12/2014 13:31:37,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2251.0 Safari/537.36"
Software Engineer,C++,,2,1,1600,400,Одесса,свыше 1000 человек,Аутсорсинговая,m,24,Высшее,False,средний,Embedded,26/12/2014 13:32:11,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Дизайнер,,,5,4.5,1800,400,Ивано-Франковск,до 50 человек,Аутсорсинговая,m,27,Высшее,False,выше среднего,"iOS,Веб-разработка",26/12/2014 13:33:54,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,C++,,5,4,600,0,Киев,до 10 человек,Стартап,m,27,Высшее,False,ниже среднего,"Android,Системное программирование",26/12/2014 13:34:05,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior Software Engineer,PHP,,4,3,1900,0,Запорожье,до 1000 человек,Продуктовая,m,28,Высшее,False,средний,Веб-разработка,26/12/2014 13:34:22,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/39.0.2171.65 Chrome/39.0.2171.65 Safari/537.36"
QA engineer,,Automation QA,1,1,1146,500,Киев,до 200 человек,Аутсорсинговая,m,25,Высшее,False,ниже среднего,Корпоративные системы,26/12/2014 13:35:42,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Junior Software Engineer,Java,,меньше 3 месяцев,меньше 3 месяцев,400,0,Киев,свыше 1000 человек,Аутсорсинговая,m,21,Незаконченное высшее,True,средний,"Телекоммуникации,Мультимедиа",26/12/2014 13:35:49,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,PHP,,3,0.75,1200,200,Харьков,до 50 человек,Аутсорсинговая,m,28,Высшее,False,средний,eCommerce,26/12/2014 13:36:30,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
Senior Software Engineer,Flex/Flash/AIR,,3.5,1.5,3000,87,Киев,до 1000 человек,Аутсорсинговая,m,28,Кандидат,False,средний,"iOS,Gamedev",26/12/2014 13:36:56,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.124 Safari/537.36"
Senior Software Engineer,Ruby/Rails,,4.5,4.5,2500,500,Львов,до 200 человек,Аутстаффинговая,m,24,Высшее,False,средний,Корпоративные системы,26/12/2014 13:37:45,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36 OPR/26.0.1656.60 (Edition Campaign 37)"
Team lead,,,3,3,3000,2400,Киев,до 1000 человек,Аутсорсинговая,m,30,Высшее,False,продвинутый,Embedded,26/12/2014 13:40:01,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
Senior Software Engineer,Objective-C,,2.5,меньше 3 месяцев,3100,1600,Киев,до 50 человек,Аутсорсинговая,m,23,Два высших,False,средний,iOS,26/12/2014 13:40:54,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,JavaScript,,2.5,1.5,2000,1000,Харьков,до 200 человек,Аутсорсинговая,m,26,Высшее,False,средний,Корпоративные системы,26/12/2014 13:41:23,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
DevOps,,,10 и более лет,1,2500,100,Киев,до 50 человек,Продуктовая,m,37,Незаконченное высшее,False,ниже среднего,"Веб-разработка,eCommerce",26/12/2014 13:41:57,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,Java,,4,4,2100,450,Харьков,до 1000 человек,Аутстаффинговая,m,28,Высшее,False,средний,Корпоративные системы,26/12/2014 13:42:00,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Junior QA engineer,,Manual QA,1.25,1.25,660,330,Днепропетровск,свыше 1000 человек,Аутсорсинговая,m,26,Высшее,False,средний,,26/12/2014 13:42:41,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Дизайнер,,,1.5,0.75,1000,500,Харьков,до 10 человек,Аутсорсинговая,m,22,Высшее,False,средний,"Android,iOS",26/12/2014 13:44:01,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,C#/.NET,,5,4,2400,700,Киев,до 200 человек,Аутсорсинговая,m,31,Высшее,False,продвинутый,Desktop Applications,26/12/2014 13:44:18,Mozilla/5.0 (Windows NT 6.2; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0
Senior Software Engineer,Java,,10 и более лет,5,3800,-200,Киев,свыше 1000 человек,Аутстаффинговая,m,35,Высшее,False,выше среднего,Финансы и банки,26/12/2014 13:44:43,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0
Junior Software Engineer,Python,,1.5,1.5,1000,200,Харьков,до 200 человек,Аутсорсинговая,m,25,Высшее,False,ниже среднего,Другое,26/12/2014 13:44:53,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Верстальщик,,,1.25,1.25,500,0,Одесса,до 50 человек,Аутсорсинговая,m,23,Высшее,False,продвинутый,Веб-разработка,26/12/2014 13:45:47,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:34.0) Gecko/20100101 Firefox/34.0
Junior Software Engineer,C#/.NET,,9,7,1700,0,Львов,до 50 человек,Аутсорсинговая,m,32,Незаконченное высшее,False,средний,"Веб-разработка,Другое",26/12/2014 13:46:17,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0
QA engineer,,Automation QA,4,0.5,2200,0,Киев,до 200 человек,Аутсорсинговая,f,27,Два высших,False,средний,Веб-разработка,26/12/2014 13:47:05,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,Java,,4.5,2.5,1650,450,Днепропетровск,до 50 человек,Аутстаффинговая,m,27,Высшее,False,средний,"Gamedev,Другое",26/12/2014 13:47:42,Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0
System Architect,Java,,10 и более лет,5,3800,500,Львов,свыше 1000 человек,Аутсорсинговая,m,33,Высшее,False,выше среднего,"Веб-разработка,Корпоративные системы",26/12/2014 13:47:51,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Team lead,,,2.5,8,2350,100,Киев,свыше 1000 человек,Аутсорсинговая,m,31,Высшее,False,выше среднего,Другое,26/12/2014 13:48:03,"Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,PHP,,10 и более лет,3,2500,300,Киев,до 10 человек,Стартап,m,29,Техникум / Колледж,False,ниже среднего,Веб-разработка,26/12/2014 13:48:06,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,Objective-C,,2,2,800,200,Харьков,до 10 человек,Аутсорсинговая,m,25,Высшее,False,элементарный,iOS,26/12/2014 13:48:22,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/600.1.25 (KHTML, like Gecko) Version/8.0 Safari/600.1.25"
HR,,,3,3,700,100,Львов,до 200 человек,Аутсорсинговая,f,25,Высшее,False,средний,Другое,26/12/2014 13:49:04,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,Objective-C,,1.75,1.75,930,100,Харьков,до 200 человек,Аутсорсинговая,m,26,Высшее,False,ниже среднего,iOS,26/12/2014 13:50:05,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.38 Safari/537.36 OPR/27.0.1689.33 (Edition beta)"
Senior Software Engineer,C++,,5,3,3000,500,Киев,свыше 1000 человек,Аутсорсинговая,m,26,Высшее,False,выше среднего,Embedded,26/12/2014 13:51:28,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
Senior QA engineer,,Automation QA,7,5,2300,150,Харьков,свыше 1000 человек,Аутсорсинговая,m,29,Высшее,False,выше среднего,"Веб-разработка,Другое",26/12/2014 13:51:49,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior Software Engineer,PHP,,7,0.5,2000,0,Киев,до 10 человек,Стартап,m,26,Среднее,False,средний,"Веб-разработка,Другое",26/12/2014 13:54:16,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Team lead,,,0.5,2.5,1600,600,Одесса,свыше 1000 человек,Аутсорсинговая,m,32,Высшее,False,выше среднего,Другое,26/12/2014 13:54:43,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior QA engineer,,Manual QA,9,1.5,2500,300,Киев,свыше 1000 человек,Аутсорсинговая,f,30,Два высших,False,выше среднего,Финансы и банки,26/12/2014 13:58:05,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Software Engineer,C#/.NET,,3.5,1.75,2185,617,Львов,до 200 человек,Аутсорсинговая,m,25,Высшее,False,выше среднего,"Веб-разработка,Корпоративные системы",26/12/2014 13:58:31,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Senior Software Engineer,Ruby/Rails,,7,4,900,150,Черкассы,до 200 человек,Аутсорсинговая,f,28,Высшее,False,продвинутый,"iOS,Веб-разработка",26/12/2014 13:59:05,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:30.0) Gecko/20100101 Firefox/30.0
QA engineer,,Manual QA,1.75,1.75,1000,500,Львов,свыше 1000 человек,Аутсорсинговая,f,22,Высшее,False,выше среднего,"Веб-разработка,Корпоративные системы",26/12/2014 14:00:16,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Junior Software Engineer,Java,,0.75,0.75,500,200,Днепропетровск,свыше 1000 человек,Аутсорсинговая,m,21,Незаконченное высшее,True,выше среднего,Финансы и банки,26/12/2014 14:01:18,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Sales manager,,,7.5,0.75,3000,500,Киев,до 50 человек,Другая,f,29,Два высших,False,выше среднего,Gamedev,26/12/2014 14:02:04,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
QA engineer,,Manual QA,2,1.25,1480,150,Одесса,до 200 человек,Аутсорсинговая,m,24,Незаконченное высшее,False,средний,Веб-разработка,26/12/2014 14:02:17,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Junior QA engineer,,General QA,3,1.5,1500,100,Киев,до 1000 человек,Аутсорсинговая,f,25,Высшее,False,средний,Телекоммуникации,26/12/2014 14:03:18,Mozilla/5.0 (Windows NT 6.1; rv:33.0) Gecko/20100101 Firefox/33.0
Support,,,1.5,0.5,12000,600,Киев,до 1000 человек,Аутсорсинговая,f,25,Высшее,False,продвинутый,"Desktop Applications,Финансы и банки",26/12/2014 14:03:48,"Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
Дизайнер,,,8,6,2500,1000,Киев,до 10 человек,Продуктовая,m,29,Высшее,False,средний,"Веб-разработка,Мультимедиа",26/12/2014 14:04:01,Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:34.0) Gecko/20100101 Firefox/34.0
Software Engineer,PHP,,2,0.5,1200,500,Одесса,до 50 человек,Продуктовая,m,23,Высшее,False,средний,Веб-разработка,26/12/2014 14:04:36,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Ubuntu Chromium/39.0.2171.65 Chrome/39.0.2171.65 Safari/537.36"
