"X","Возраст","Пол","Должность","Образование","Язык.программирования","Индустрия","Предметная.область","Доп..специализация","Общий.опыт.работы","Опыт.работы.на.текущем.месте","Средняя.зарплата.в.месяц","Валюта","Годовые.премии.и.бонусы","Валюта.1","Размер.компании","Город","Уровень.английского","Дата.заполнения","User.Agent","exp","loc","salary","cls"
"1189",NA,35,"m","Software Engineer","Высшее","C#/.NET","ИТ-подразделение","Корпоративные системы","","3.5","3.5",9000,"h",0,"d","до 50 человек","Киев","средний","11/05/2011 13:32:13","Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",3.5,"Киев",1125,"DEV"
"1190",NA,23,"f","Верстальщик","Высшее","","Разработка ПО","Веб-разработка","","4","0.75",1100,"d",0,"d","до 100 человек","Киев","ниже среднего","11/05/2011 13:34:38","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",4,"Киев",1100,""
"1191",NA,24,"m","Software Engineer","Высшее","Java","Разработка ПО","Android","","1","0.5",1000,"d",0,"d","до 50 человек","Львов","ниже среднего","11/05/2011 13:41:26","Mozilla/5.0 (Windows NT 6.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",1,"Львов",1000,"DEV"
"1192",NA,31,"m","QA engineer","Высшее","","Аутсорсинг","Веб-разработка","General QA","1.75","0.25",600,"d",1,"d","до 10 человек","Днепр.","средний","11/05/2011 13:47:42","Mozilla/5.0 (Windows; U; Windows NT 6.1; uk; rv:1.9.2.17) Gecko/20110420 Firefox/3.6.17",1.75,"Днепр.",600,"QA"
"1193",NA,24,"m","Software Engineer","Высшее","Java","Аутсорсинг","Корпоративные системы","","3","1.5",1400,"d",300,"d","до 200 человек","Львов","средний","11/05/2011 13:50:14","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",3,"Львов",1400,"DEV"
"1194",NA,28,"m","Software Engineer","Высшее","Delphi","Разработка ПО","Встраиваемые системы / Embedded","","6","4",4500,"h",0,"d","до 100 человек","Донецк","элементарный","11/05/2011 13:55:19","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",6,"other",562.5,"DEV"
"1195",NA,32,"m","Junior Software Engineer","Высшее","PHP","Разработка ПО","Финансы и банки","","5","8.5",2600,"d",41000,"d","до 50 человек","Киев","элементарный","11/05/2011 13:55:58","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",5,"Киев",2600,"DEV"
"1196",NA,27,"m","Project manager","Высшее","","Аутсорсинг","Веб-разработка","","8","4",3000,"d",700,"d","до 100 человек","Одесса","продвинутый","11/05/2011 13:57:08","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",8,"other",3000,"PM"
"1197",NA,23,"m","Software Engineer","Высшее","C","Аутсорсинг","Встраиваемые системы / Embedded","","3","1.5",1200,"d",0,"d","до 1000 человек","Киев","выше среднего","11/05/2011 13:57:13","Mozilla/5.0 (X11; Linux x86_64; rv:6.0a1) Gecko/20110413 Firefox/6.0a1",3,"Киев",1200,"DEV"
"1198",NA,24,"m","Software Engineer","Высшее","C#/.NET","Аутсорсинг","Финансы и банки","","4.5","0.5",1800,"d",0,"d","до 1000 человек","Днепр.","средний","11/05/2011 14:07:59","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",4.5,"Днепр.",1800,"DEV"
"1199",NA,28,"m","Senior Software Engineer","Высшее","PHP","Разработка ПО","Веб-разработка","","6","2.5",2500,"d",0,"d","до 10 человек","Киев","средний","11/05/2011 14:16:40","Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.2.17) Gecko/20110422 Ubuntu/10.10 (maverick) Firefox/3.6.17",6,"Киев",2500,"DEV"
"1200",NA,33,"m","QA Tech Lead","Высшее","","Аутсорсинг","Корпоративные системы","General QA","10 и более лет","0.5",3200,"d",0,"d","до 100 человек","Киев","средний","11/05/2011 14:21:29","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; MRA 5.6 (build 03278); MRSPUTNIK 2, 4, 0, 226; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; OfficeLiveConnector.1.5; OfficeLivePatch.1.3)",10,"Киев",3200,"QA"
"1201",NA,26,"m","Technical Lead","Высшее","PHP","Аутсорсинг","Веб-разработка","","4","1.5",2600,"d",0,"d","до 50 человек","Днепр.","средний","11/05/2011 14:21:58","Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.8.131 Version/11.10",4,"Днепр.",2600,"SDEV"
"1202",NA,22,"m","Junior Software Engineer","Высшее","Java","Аутсорсинг","Веб-разработка","","1","1",1000,"d",0,"d","до 1000 человек","Львов","средний","11/05/2011 14:22:24","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.25 (KHTML, like Gecko) Chrome/12.0.705.0 Safari/534.25",1,"Львов",1000,"DEV"
"1203",NA,20,"m","Software Engineer","Незаконченное высшее","Java","Аутсорсинг","Корпоративные системы","","1.25","1.25",600,"d",0,"d","до 100 человек","Харьков","выше среднего","11/05/2011 14:22:28","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",1.25,"Харьков",600,"DEV"
"1204",NA,33,"m","Team lead","Незаконченное высшее","","Заказная разработка","Веб-разработка","","10 и более лет","0.5",20000,"h",0,"d","до 10 человек","Киев","ниже среднего","11/05/2011 14:24:14","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",10,"Киев",2500,"PM"
"1205",NA,30,"m","Software Engineer","Высшее","Java","Разработка ПО","Android","","6","1.75",1300,"d",0,"d","до 50 человек","Одесса","средний","11/05/2011 14:25:47","Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.8.131 Version/11.10",6,"other",1300,"DEV"
"1206",NA,28,"m","Project manager","Высшее","","Аутсорсинг","Корпоративные системы","","4","4",2500,"d",0,"d","до 100 человек","Киев","продвинутый","11/05/2011 14:26:21","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",4,"Киев",2500,"PM"
"1207",NA,28,"m","Software Engineer","Высшее","Java","Аутсорсинг","Встраиваемые системы / Embedded","","0.5","4",700,"d",0,"d","до 200 человек","Николаев","средний","11/05/2011 14:31:26","Mozilla/5.0 (Windows NT 6.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",0.5,"other",700,"DEV"
"1208",NA,33,"m","Project manager","Высшее","","ИТ-подразделение","Корпоративные системы","","10 и более лет","2",2500,"d",5500,"d","до 10 человек","Киев","ниже среднего","11/05/2011 14:31:33","Opera/9.80 (Windows NT 5.1; U; ru) Presto/2.6.30 Version/10.62",10,"Киев",2500,"PM"
"1209",NA,36,"m","Senior QA engineer","Высшее","","Аутсорсинг","Финансы и банки","General QA","10 и более лет","1.5",1800,"d",200,"d","до 100 человек","Харьков","продвинутый","11/05/2011 14:32:55","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",10,"Харьков",1800,"QA"
"1210",NA,30,"m","Senior Software Engineer","Высшее","Java","Аутсорсинг","Корпоративные системы","","10 и более лет","3",5000,"d",0,"d","до 10 человек","Киев","средний","11/05/2011 14:35:11","Mozilla/5.0 (Windows; U; Windows NT 5.2; en-US; rv:1.9.2.16) Gecko/20110319 Firefox/3.6.16",10,"Киев",5000,"DEV"
"1211",NA,26,"m","Senior Software Engineer","Высшее","C#/.NET","Разработка ПО","Финансы и банки","","4.5","4",1500,"d",2000,"d","до 10 человек","Севастополь","средний","11/05/2011 14:47:12","Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",4.5,"other",1500,"DEV"
"1212",NA,32,"m","Senior Software Engineer","Высшее","C#/.NET","Разработка ПО","Финансы и банки","","10 и более лет","4",1950,"d",1950,"d","до 10 человек","Севастополь","средний","11/05/2011 14:49:31","Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.8.131 Version/11.10",10,"other",1950,"DEV"
"1213",NA,25,"m","Software Engineer","Высшее","C#/.NET","Аутсорсинг","Корпоративные системы","","4","меньше 3 месяцев",1800,"d",0,"d","до 50 человек","Севастополь","средний","11/05/2011 14:50:22","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",4,"other",1800,"DEV"
"1214",NA,22,"m","Junior Software Engineer","Незаконченное высшее","Ruby/Rails","Аутсорсинг","Веб-разработка","","0.75","0.75",800,"d",0,"d","до 50 человек","Киев","выше среднего","11/05/2011 14:54:25","Mozilla/5.0 (X11; Linux i686; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",0.75,"Киев",800,"DEV"
"1215",NA,27,"m","Технический писатель","Высшее","","Аутсорсинг","Корпоративные системы","","5.5","1.5",1000,"d",800,"d","до 200 человек","Киев","средний","11/05/2011 15:05:37","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)",5.5,"Киев",1000,""
"1216",NA,26,"m","Senior Software Engineer","Высшее","C++","Аутсорсинг","Корпоративные системы","","5.5","2",2900,"d",2900,"d","до 100 человек","Львов","выше среднего","11/05/2011 15:08:25","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.2.16) Gecko/20110319 Firefox/3.6.16",5.5,"Львов",2900,"DEV"
"1217",NA,20,"m","Software Engineer","Незаконченное высшее","C#/.NET","Госпредприятие","Финансы и банки","","2.5","1.75",2500,"h",1000,"h","до 50 человек","Киев","выше среднего","11/05/2011 15:14:01","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.30 (KHTML, like Gecko) Chrome/12.0.742.30 Safari/534.30",2.5,"Киев",312.5,"DEV"
"1218",NA,26,"m","Software Engineer","Высшее","C++","Разработка ПО","Корпоративные системы","","4","0.75",1670,"d",0,"d","до 200 человек","Киев","средний","11/05/2011 15:14:05","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",4,"Киев",1670,"DEV"
"1219",NA,NA,"m","Software Engineer","Высшее","C#/.NET","Аутсорсинг","Веб-разработка","","1.75","0.5",1000,"d",0,"d","до 50 человек","Киев","ниже среднего","11/05/2011 15:14:16","Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.17) Gecko/20110420 Firefox/3.6.17",1.75,"Киев",1000,"DEV"
"1220",NA,31,"f","Senior QA engineer","Высшее","","ИТ-подразделение","Финансы и банки","Manual QA","4","3",6800,"h",10000,"h","до 50 человек","Киев","выше среднего","11/05/2011 15:18:06","Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 5.1; Trident/4.0; .NET CLR 2.0.50727; .NET CLR 3.0.04506.30; .NET CLR 3.0.04506.648; .NET CLR 3.5.30428; InfoPath.1; .NET4.0C; .NET4.0E; .NET CLR 3.0.4506.2152; .NET CLR 3.5.30729)",4,"Киев",850,"QA"
"1221",NA,32,"m","Project manager","Высшее","","Разработка ПО","Веб-разработка","","10 и более лет","6",2000,"d",0,"d","до 50 человек","Черновцы","средний","11/05/2011 15:27:23","Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",10,"other",2000,"PM"
"1222",NA,29,"m","QA engineer","Высшее","","Аутсорсинг","Финансы и банки","General QA","2.5","0.75",1700,"d",600,"d","до 1000 человек","Киев","выше среднего","11/05/2011 15:36:27","Mozilla/5.0 (Windows NT 6.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",2.5,"Киев",1700,"QA"
"1223",NA,24,"m","Software Engineer","Высшее","PHP","Разработка ПО","Веб-разработка","","2","0.25",10000,"h",0,"d","до 50 человек","Киев","средний","11/05/2011 15:38:29","Opera/9.80 (X11; Linux i686; U; en) Presto/2.8.131 Version/11.10",2,"Киев",1250,"DEV"
"1224",NA,26,"m","Senior Software Engineer","Высшее","JavaScript","Аутсорсинг","Корпоративные системы","","5.5","1.5",3000,"d",0,"d","до 200 человек","Киев","средний","11/05/2011 15:39:13","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",5.5,"Киев",3000,"DEV"
"1225",NA,26,"m","Software Engineer","Высшее","PHP","Аутсорсинг","Веб-разработка","","2","0.5",1600,"d",300,"d","до 50 человек","Киев","ниже среднего","11/05/2011 15:42:05","Mozilla/5.0 (Windows; U; Windows NT 6.1; ru; rv:1.9.2.17) Gecko/20110420 Firefox/3.6.17 sputnik 2.3.0.96",2,"Киев",1600,"DEV"
"1226",NA,22,"m","Верстальщик","Высшее","","Аутсорсинг","Веб-разработка","","0.75","0.75",500,"d",0,"d","до 50 человек","Киев","средний","11/05/2011 15:45:13","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",0.75,"Киев",500,""
"1227",NA,33,"m","Senior Software Engineer","Незаконченное высшее","C#/.NET","Разработка ПО","Корпоративные системы","","5.5","0.5",2200,"d",0,"d","до 1000 человек","Днепр.","средний","11/05/2011 15:45:27","Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.205 Safari/534.16",5.5,"Днепр.",2200,"DEV"
"1228",NA,30,"m","Project manager","Высшее","","Заказная разработка","Корпоративные системы","","2","1",2000,"d",0,"d","до 10 человек","Киев","выше среднего","11/05/2011 15:46:01","Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.9.2.17) Gecko/20110420 Firefox/3.6.17",2,"Киев",2000,"PM"
"1229",NA,26,"m","Software Engineer","Высшее","Python","Аутсорсинг","Веб-разработка","","3","0.25",1400,"d",0,"d","до 50 человек","Львов","продвинутый","11/05/2011 15:46:19","Opera/9.80 (X11; Linux i686; U; en) Presto/2.8.131 Version/11.10",3,"Львов",1400,"DEV"
"1230",NA,23,"m","Software Engineer","Высшее","PHP","Аутсорсинг","Финансы и банки","","2.5","2.5",1000,"d",200,"d","до 50 человек","Киев","средний","11/05/2011 15:46:32","Mozilla/5.0 (X11; Linux i686; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",2.5,"Киев",1000,"DEV"
"1231",NA,23,"m","Technical Lead","Высшее","PHP","Аутсорсинг","Веб-разработка","","4","3.5",1300,"d",0,"d","до 50 человек","Киев","выше среднего","11/05/2011 15:48:29","Mozilla/5.0 (X11; Linux i686; rv:2.0) Gecko/20110325 Firefox/4.0",4,"Киев",1300,"SDEV"
"1232",NA,22,"m","Software Engineer","Незаконченное высшее","PHP","Аутсорсинг","Веб-разработка","","4.5","4.5",1000,"d",0,"d","до 50 человек","Киев","выше среднего","11/05/2011 15:50:31","Mozilla/5.0 (X11; Linux i686) AppleWebKit/534.27 (KHTML, like Gecko) Chrome/12.0.712.0 Safari/534.27",4.5,"Киев",1000,"DEV"
"1233",NA,28,"m","Team lead","Среднее","","Аутсорсинг","Веб-разработка","","6","3",2400,"d",600,"d","до 1000 человек","Киев","средний","11/05/2011 15:53:53","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",6,"Киев",2400,"PM"
"1234",NA,34,"m","Team lead","Высшее","","Аутсорсинг","Корпоративные системы","","10 и более лет","3.5",2250,"d",0,"d","до 100 человек","Харьков","продвинутый","11/05/2011 16:02:17","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; Trident/5.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; OfficeLiveConnector.1.4; OfficeLivePatch.1.3; .NET4.0C; .NET4.0E; InfoPath.3; Maxthon 2.0)",10,"Харьков",2250,"PM"
"1235",NA,23,"m","Верстальщик","Высшее","","Аутсорсинг","Веб-разработка","","2.5","1.5",1800,"d",0,"d","до 50 человек","Киев","выше среднего","11/05/2011 16:06:29","Mozilla/5.0 (X11; Linux i686; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",2.5,"Киев",1800,""
"1236",NA,26,"m","Technical Lead","Высшее","C++","Аутсорсинг","Корпоративные системы","","6","6",2000,"d",5400,"d","до 100 человек","Днепр.","выше среднего","11/05/2011 16:07:04","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.60 Safari/534.24",6,"Днепр.",2000,"SDEV"
"1237",NA,24,"m","Junior QA engineer","Высшее","","Разработка ПО","Веб-разработка","Manual QA","0.25","0.25",5000,"h",0,"d","до 50 человек","Киев","средний","11/05/2011 16:11:19","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",0.25,"Киев",625,"QA"
"1238",NA,29,"m","Системный администратор","Незаконченное высшее","","Аутсорсинг","Корпоративные системы","","10 и более лет","меньше 3 месяцев",1000,"d",800,"d","до 50 человек","Харьков","продвинутый","11/05/2011 16:14:42","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",10,"Харьков",1000,"ADM"
"1239",NA,24,"m","Junior QA engineer","Высшее","","Аутсорсинг","Встраиваемые системы / Embedded","Manual QA","0.25","0.25",650,"d",0,"d","до 100 человек","Киев","ниже среднего","11/05/2011 16:19:22","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",0.25,"Киев",650,"QA"
"1240",NA,24,"m","Technical Lead","Среднее","PHP","Разработка ПО","Веб-разработка","","5","1.5",1800,"d",0,"d","до 10 человек","Днепр.","выше среднего","11/05/2011 16:21:04","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_7) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",5,"Днепр.",1800,"SDEV"
"1241",NA,31,"m","Senior Project Manager / Program Manager","Высшее","","ИТ-подразделение","Корпоративные системы","","5","3",3500,"d",0,"d","до 10 человек","Киев","продвинутый","11/05/2011 16:27:32","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",5,"Киев",3500,"SPM"
"1242",NA,28,"m","Project manager","Высшее","","Аутсорсинг","Телекоммуникации","","7","5",3000,"d",0,"d","до 1000 человек","Львов","выше среднего","11/05/2011 16:36:01","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",7,"Львов",3000,"PM"
"1243",NA,28,"m","Technical Lead","Высшее","Python","Аутсорсинг","Корпоративные системы","","7","4",3500,"d",0,"d","до 200 человек","Львов","выше среднего","11/05/2011 16:37:29","Mozilla/5.0 (X11; U; Linux i686; en-US; rv:1.9.2.13) Gecko/20101229 Mandriva Linux/1.9.2.13-0.2mdv2010.0 (2010.0) Firefox/3.6.13",7,"Львов",3500,"SDEV"
"1244",NA,40,"m","System Architect","Высшее","C#/.NET","Разработка ПО","Веб-разработка","","10 и более лет","1",2500,"d",0,"d","до 10 человек","Киев","средний","11/05/2011 16:41:19","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)",10,"Киев",2500,"SDEV"
"1245",NA,23,"m","Senior Software Engineer","Высшее","C#/.NET","Разработка ПО","Веб-разработка","","2.5","2.5",1500,"d",0,"d","до 100 человек","Житомир","выше среднего","11/05/2011 16:45:11","Mozilla/5.0 (Windows NT 6.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",2.5,"other",1500,"DEV"
"1246",NA,24,"m","Senior Software Engineer","Высшее","Java","Разработка ПО","Разработка игр / Gamedev","","5","2.5",3000,"d",0,"d","до 10 человек","Киев","средний","11/05/2011 16:45:57","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",5,"Киев",3000,"DEV"
"1247",NA,23,"m","Software Engineer","Высшее","PHP","Аутсорсинг","Веб-разработка","","2.5","меньше 3 месяцев",960,"d",0,"d","до 10 человек","Львов","средний","11/05/2011 16:55:54","Mozilla/5.0 (X11; U; Linux i686; en-US) AppleWebKit/534.16 (KHTML, like Gecko) Chrome/10.0.648.205 Safari/534.16",2.5,"Львов",960,"DEV"
"1248",NA,23,"m","Software Engineer","Незаконченное высшее","Java","Аутсорсинг","Корпоративные системы","","3","меньше 3 месяцев",2200,"d",1000,"d","до 50 человек","Харьков","средний","11/05/2011 16:58:17","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Ubuntu/11.04 Chromium/11.0.696.57 Chrome/11.0.696.57 Safari/534.24",3,"Харьков",2200,"DEV"
"1249",NA,27,"m","Системный администратор","Высшее","","Разработка ПО","Корпоративные системы","","5.5","3.5",700,"d",0,"d","до 200 человек","Симферополь","средний","11/05/2011 16:58:55","Mozilla/5.0 (Windows; U; Windows NT 5.1; en-GB; rv:1.9.1.19) Gecko/20110420 Firefox/3.5.19 ( .NET CLR 3.5.30729; .NET4.0E)",5.5,"other",700,"ADM"
"1250",NA,24,"m","Senior Software Engineer","Высшее","C++","Аутсорсинг","Встраиваемые системы / Embedded","","3.5","3.5",2000,"d",0,"d","до 50 человек","Харьков","продвинутый","11/05/2011 17:01:46","Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.8.131 Version/11.10",3.5,"Харьков",2000,"DEV"
"1251",NA,30,"m","Software Engineer","Высшее","C#/.NET","Аутсорсинг","Веб-разработка","","3","0.25",900,"d",0,"d","до 200 человек","Харьков","продвинутый","11/05/2011 17:06:20","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",3,"Харьков",900,"DEV"
"1252",NA,30,"m","Project manager","Высшее","","Аутсорсинг","Корпоративные системы","","5","10 и более лет",2600,"d",0,"d","до 200 человек","Львов","выше среднего","11/05/2011 17:09:37","Mozilla/5.0 (Windows; U; Windows NT 6.1; uk; rv:1.9.2.17) Gecko/20110420 Firefox/3.6.17",5,"Львов",2600,"PM"
"1253",NA,30,"m","Software Engineer","Высшее","C++","Аутсорсинг","Разработка игр / Gamedev","","8","меньше 3 месяцев",1300,"d",0,"d","до 10 человек","Львов","средний","11/05/2011 17:11:45","Mozilla/5.0 (Windows; U; Windows NT 5.1; uk; rv:1.9.0.3) Gecko/2008092417 Firefox/3.0.3",8,"Львов",1300,"DEV"
"1254",NA,26,"m","Team lead","Высшее","","Заказная разработка","Веб-разработка","","6","6",1000,"d",0,"d","до 10 человек","Запорожье","выше среднего","11/05/2011 17:27:08","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",6,"other",1000,"PM"
"1255",NA,25,"m","Senior Software Engineer","Высшее","SQL","ИТ-подразделение","Телекоммуникации","","3","3",900,"d",1600,"d","до 100 человек","Киев","ниже среднего","11/05/2011 17:28:49","Mozilla/5.0 (Windows NT 5.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",3,"Киев",900,"DEV"
"1256",NA,32,"m","Team lead","Высшее","","Аутсорсинг","Корпоративные системы","","10 и более лет","2.5",1300,"d",1200,"d","до 200 человек","Винница","средний","11/05/2011 17:29:02","Mozilla/5.0 (Windows; U; Windows NT 5.1; en-GB; rv:1.9.2.17) Gecko/20110420 Firefox/3.6.17 ( .NET CLR 3.5.30729; .NET4.0E)",10,"other",1300,"PM"
"1257",NA,22,"m","Software Engineer","Незаконченное высшее","Objective-C","Аутсорсинг","Корпоративные системы","","2","меньше 3 месяцев",10000,"h",0,"d","до 200 человек","Киев","продвинутый","11/05/2011 17:46:25","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.60 Safari/534.24",2,"Киев",1250,"DEV"
"1258",NA,20,"m","Junior Software Engineer","Незаконченное высшее","Java","Аутсорсинг","Корпоративные системы","","0.5","0.5",600,"d",0,"d","до 1000 человек","Киев","выше среднего","11/05/2011 17:53:23","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",0.5,"Киев",600,"DEV"
"1259",NA,30,"m","Senior Software Engineer","Высшее","C#/.NET","Аутсорсинг","Веб-разработка","","7","1",3000,"d",0,"d","до 50 человек","Днепр.","выше среднего","11/05/2011 17:55:33","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",7,"Днепр.",3000,"DEV"
"1260",NA,39,"f","QA engineer","Высшее","","Разработка ПО","Встраиваемые системы / Embedded","General QA","3","2.5",800,"d",0,"d","до 100 человек","Харьков","средний","11/05/2011 17:57:51","Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.8.131 Version/11.10",3,"Харьков",800,"QA"
"1261",NA,29,"m","Senior Software Engineer","Высшее","Flex/Flash/AIR","Разработка ПО","Корпоративные системы","","7","1.75",4000,"d",0,"d","до 50 человек","Киев","продвинутый","11/05/2011 18:01:45","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",7,"Киев",4000,"DEV"
"1262",NA,24,"m","Software Engineer","Высшее","PHP","Аутсорсинг","Веб-разработка","","4","3.5",600,"d",0,"d","до 50 человек","Николаев","средний","11/05/2011 18:03:23","Mozilla/5.0 (X11; Linux i686; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",4,"other",600,"DEV"
"1263",NA,28,"m","Senior Software Engineer","Высшее","JavaScript","Разработка ПО","Веб-разработка","","4","1",2000,"d",0,"d","до 200 человек","Киев","средний","11/05/2011 18:16:48","Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US; rv:1.9.2.17) Gecko/20110420 Firefox/3.6.17",4,"Киев",2000,"DEV"
"1264",NA,32,"m","Technical Lead","Высшее","C++","Разработка ПО","Разработка игр / Gamedev","","9","9",1100,"d",0,"d","до 10 человек","Кировоград","продвинутый","11/05/2011 18:24:22","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)",9,"other",1100,"SDEV"
"1265",NA,29,"m","Senior Software Engineer","Высшее","PHP","Заказная разработка","Корпоративные системы","","4.5","3.5",7800,"h",0,"d","до 50 человек","Киев","элементарный","11/05/2011 18:33:51","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/11.0.696.65 Safari/534.24",4.5,"Киев",975,"DEV"
"1266",NA,42,"m","Software Engineer","Среднее","Java","Разработка ПО","Корпоративные системы","","4","4",1100,"d",0,"d","до 10 человек","Днепр.","средний","11/05/2011 18:35:20","Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.9.2.17) Gecko/20110422 Ubuntu/10.04 (lucid) Firefox/3.6.17",4,"Днепр.",1100,"DEV"
