"","X","Возраст","Пол","Должность","Образование","Язык.программирования","Индустрия","Предметная.область","Доп..специализация","Общий.опыт.работы","Опыт.работы.на.текущем.месте","Средняя.зарплата.в.месяц","Валюта","Годовые.премии.и.бонусы","Валюта.1","Размер.компании","Город","Уровень.английского","Дата.заполнения","User.Agent","exp","loc","salary","cls"
"1966",NA,23,"m","QA engineer","Высшее","","Нету",NA,"Manual QA","3","0.25",1200,"d",0,"d","до 100 человек","Луганск","выше среднего","18/12/2011 11:48:12","Opera/9.80 (Windows NT 6.1; U; en) Presto/2.10.229 Version/11.60",3,"other",1200,"QA"
"1967",NA,28,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","6.5","1",2900,"d",0,"d","до 1000 человек","Львов","выше среднего","18/12/2011 11:59:28","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",6.5,"Львов",2900,"DEV"
"1968",NA,33,"m","Junior Software Engineer","Высшее","Java","Нету",NA,"","меньше 3 месяцев","5",1000,"d",0,"d","до 10 человек","Харьков","элементарный","18/12/2011 12:04:25","Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0",0,"Харьков",1000,"DEV"
"1969",NA,23,"m","Junior Software Engineer","Высшее","Java","Нету",NA,"","2","2",850,"d",0,"d","до 10 человек","Николаев","ниже среднего","18/12/2011 12:50:43","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",2,"other",850,"DEV"
"1970",NA,27,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","6","2",2700,"d",0,"d","до 200 человек","Львов","выше среднего","18/12/2011 13:18:45","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",6,"Львов",2700,"DEV"
"1971",NA,21,"m","Junior Software Engineer","Незаконченное высшее","Java","Нету",NA,"","меньше 3 месяцев","меньше 3 месяцев",2500,"d",0,"d","до 50 человек","Киев","средний","18/12/2011 13:19:38","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",0,"Киев",2500,"DEV"
"1972",NA,21,"m","Junior Software Engineer","Высшее","C#/.NET","Нету",NA,"","2.5","2.5",500,"d",200,"d","до 100 человек","Винница","средний","18/12/2011 13:20:15","Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.8.131 Version/11.11",2.5,"other",500,"DEV"
"1973",NA,23,"m","Software Engineer","Высшее","C","Нету",NA,"","3","3",1200,"d",0,"d","до 100 человек","Харьков","средний","18/12/2011 13:29:21","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",3,"Харьков",1200,"DEV"
"1974",NA,26,"m","Junior Software Engineer","Высшее","Java","Нету",NA,"","меньше 3 месяцев","меньше 3 месяцев",800,"d",0,"d","до 50 человек","Киев","ниже среднего","18/12/2011 13:29:22","Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Iron/9.0.600.0 Chrome/9.0.600.0 Safari/534.13",0,"Киев",800,"DEV"
"1975",NA,22,"m","Junior Software Engineer","Незаконченное высшее","Flex/Flash/AIR","Нету",NA,"","1.25","1.25",400,"d",0,"d","до 10 человек","Винница","средний","18/12/2011 13:33:25","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",1.25,"other",400,"DEV"
"1976",NA,25,"m","Senior Software Engineer","Высшее","Objective-C","Нету",NA,"","3.5","1.5",2500,"d",0,"d","до 50 человек","Харьков","выше среднего","18/12/2011 13:53:21","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.51.22 (KHTML, like Gecko) Version/5.1.1 Safari/534.51.22",3.5,"Харьков",2500,"DEV"
"1977",NA,25,"m","Junior Software Engineer","Высшее","C#/.NET","Нету",NA,"","2","1",900,"d",0,"d","до 1000 человек","Львов","средний","18/12/2011 13:56:46","Mozilla/5.0 (Windows NT 5.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1",2,"Львов",900,"DEV"
"1978",NA,23,"m","Junior Software Engineer","Высшее","PHP","Нету",NA,"","0.5","0.5",600,"d",0,"d","до 10 человек","Херсон","средний","18/12/2011 14:09:26","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",0.5,"other",600,"DEV"
"1979",NA,19,"m","Software Engineer","Незаконченное высшее","C++","Нету",NA,"","меньше 3 месяцев","меньше 3 месяцев",1200,"d",0,"d","до 100 человек","Киев","ниже среднего","18/12/2011 14:12:39","Opera/9.80 (Windows NT 6.1; U; ru) Presto/2.10.229 Version/11.60",0,"Киев",1200,"DEV"
"1980",NA,29,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","7","1.5",15000,"h",0,"d","до 100 человек","Киев","средний","18/12/2011 14:38:52","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",7,"Киев",1875,"DEV"
"1981",NA,32,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","9","2",3000,"d",0,"d","до 10 человек","Львов","выше среднего","18/12/2011 14:53:15","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",9,"Львов",3000,"DEV"
"1982",NA,23,"m","Верстальщик","Незаконченное высшее","","Нету",NA,"","2","1.5",1200,"d",0,"d","до 100 человек","Житомир","средний","18/12/2011 15:05:25","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",2,"other",1200,""
"1983",NA,23,"m","Software Engineer","Высшее","PHP","Нету",NA,"","1.5","1.5",1200,"d",0,"d","до 10 человек","Полтава","средний","18/12/2011 15:10:54","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",1.5,"other",1200,"DEV"
"1984",NA,24,"m","Senior Software Engineer","Высшее","Objective-C","Нету",NA,"","3.5","1.75",2700,"d",0,"d","до 200 человек","Киев","средний","18/12/2011 15:13:57","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7",3.5,"Киев",2700,"DEV"
"1985",NA,39,"m","Technical Lead","Незаконченное высшее","SQL","Нету",NA,"","7","4",1800,"d",1200,"d","до 10 человек","Киев","средний","18/12/2011 15:21:01","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0",7,"Киев",1800,"SDEV"
"1986",NA,24,"m","Software Engineer","Высшее","Objective-C","Нету",NA,"","3","меньше 3 месяцев",2800,"d",2000,"d","до 10 человек","Киев","выше среднего","18/12/2011 16:23:28","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.51.22 (KHTML, like Gecko) Version/5.1.1 Safari/534.51.22",3,"Киев",2800,"DEV"
"1987",NA,30,"m","Дизайнер","Высшее","","Нету",NA,"","4","1",1800,"d",100,"d","до 200 человек","Киев","выше среднего","18/12/2011 16:32:09","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_0) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",4,"Киев",1800,""
"1988",NA,25,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","3.5","1.5",3000,"d",0,"d","до 10 человек","Днепр.","выше среднего","18/12/2011 16:41:11","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",3.5,"Днепр.",3000,"DEV"
"1989",NA,29,"f","Software Engineer","Высшее","Java","Нету",NA,"","5","1",1900,"d",1100,"d","до 200 человек","Львов","средний","18/12/2011 16:43:02","Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0",5,"Львов",1900,"DEV"
"1990",NA,29,"m","Technical Lead","Высшее","PHP","Нету",NA,"","7","3",3000,"d",0,"d","до 200 человек","Днепр.","средний","18/12/2011 16:59:34","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7",7,"Днепр.",3000,"SDEV"
"1991",NA,22,"m","Junior Software Engineer","Высшее","Ruby/Rails","Нету",NA,"","0.5","0.5",850,"d",0,"d","до 50 человек","Донецк","ниже среднего","18/12/2011 17:16:44","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",0.5,"other",850,"DEV"
"1992",NA,28,"m","QA engineer","Высшее","","Нету",NA,"Manual QA","5.5","0.5",1800,"d",0,"d","до 200 человек","Харьков","выше среднего","18/12/2011 17:20:53","Opera/9.80 (Windows NT 6.1; U; Edition Yx; ru) Presto/2.10.229 Version/11.60",5.5,"Харьков",1800,"QA"
"1993",NA,28,"f","Бизнес-аналитик","Высшее","","Нету",NA,"","5","5",1200,"d",0,"d","до 100 человек","Днепр.","выше среднего","18/12/2011 17:27:19","Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0",5,"Днепр.",1200,""
"1994",NA,21,"m","Software Engineer","Высшее","Java","Нету",NA,"","1.25","1.25",800,"d",400,"d","до 1000 человек","Киев","выше среднего","18/12/2011 17:30:52","Opera/9.80 (Windows NT 5.1; U; ru) Presto/2.10.229 Version/11.60",1.25,"Киев",800,"DEV"
"1995",NA,24,"m","Бизнес-аналитик","Высшее","","Нету",NA,"","7","4",3000,"d",0,"d","до 100 человек","Киев","продвинутый","18/12/2011 17:33:30","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; en-US; rv:1.9.2) Gecko/20100115 Firefox/3.6",7,"Киев",3000,""
"1996",NA,23,"m","Software Engineer","Высшее","Perl","Нету",NA,"","3.5","3.5",1100,"d",1000,"d","до 200 человек","Львов","продвинутый","18/12/2011 17:45:08","Opera/9.80 (Windows NT 6.1; U; Edition Ukraine Local; en) Presto/2.10.229 Version/11.60",3.5,"Львов",1100,"DEV"
"1997",NA,28,"m","Project manager","Высшее","","Нету",NA,"","3","3",2350,"d",400,"d","до 100 человек","Ивано-Франковск","выше среднего","18/12/2011 17:59:40","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/534.52.7 (KHTML, like Gecko) Version/5.1.2 Safari/534.52.7",3,"other",2350,"PM"
"1998",NA,20,"m","Software Engineer","Незаконченное высшее","C#/.NET","Нету",NA,"","1.25","1.25",1200,"d",0,"d","до 200 человек","Львов","выше среднего","18/12/2011 18:08:07","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",1.25,"Львов",1200,"DEV"
"1999",NA,24,"m","Team lead","Высшее","","Нету",NA,"","2","2",1000,"d",0,"d","до 50 человек","Луганск","элементарный","18/12/2011 18:12:02","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0",2,"other",1000,"PM"
"2000",NA,21,"m","Junior Software Engineer","Незаконченное высшее","C#/.NET","Нету",NA,"","меньше 3 месяцев","меньше 3 месяцев",300,"d",0,"d","до 200 человек","Харьков","выше среднего","18/12/2011 18:36:43","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",0,"Харьков",300,"DEV"
"2001",NA,22,"m","Senior Software Engineer","Высшее","PHP","Нету",NA,"","4.5","1.5",2300,"d",200,"d","до 1000 человек","Львов","продвинутый","18/12/2011 18:39:00","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.6 Safari/535.11",4.5,"Львов",2300,"DEV"
"2002",NA,28,"m","Project manager","Высшее","","Нету",NA,"","6","1.5",3500,"d",0,"d","до 1000 человек","Киев","выше среднего","18/12/2011 18:39:53","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",6,"Киев",3500,"PM"
"2003",NA,26,"m","Junior Software Engineer","Высшее","Java","Нету",NA,"","2","0.25",1000,"d",0,"d","до 50 человек","Киев","ниже среднего","18/12/2011 18:44:33","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",2,"Киев",1000,"DEV"
"2004",NA,21,"m","Системный администратор","Незаконченное высшее","","Нету",NA,"","1.25","1",700,"d",0,"d","до 10 человек","Харьков","средний","18/12/2011 19:08:21","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1",1.25,"Харьков",700,"ADM"
"2005",NA,30,"m","System Architect","Среднее","C++","Нету",NA,"","6.5","1.5",3000,"d",500,"d","до 10 человек","Харьков","ниже среднего","18/12/2011 19:08:34","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",6.5,"Харьков",3000,"SDEV"
"2006",NA,23,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","3.5","1",1300,"d",0,"d","до 50 человек","Донецк","средний","18/12/2011 19:10:07","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",3.5,"other",1300,"DEV"
"2007",NA,22,"m","Software Engineer","Незаконченное высшее","Python","Нету",NA,"","5","1.5",1500,"d",500,"d","до 10 человек","Киев","средний","18/12/2011 19:13:18","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",5,"Киев",1500,"DEV"
"2008",NA,23,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","4","3",1700,"d",100,"d","до 200 человек","Львов","выше среднего","18/12/2011 19:27:05","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0",4,"Львов",1700,"DEV"
"2009",NA,39,"m","Senior Software Engineer","Высшее","C++","Нету",NA,"","10 и более лет","4",1800,"d",2800,"d","до 50 человек","Киев","ниже среднего","18/12/2011 19:31:37","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",10,"Киев",1800,"DEV"
"2010",NA,41,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","4","1.5",2750,"d",500,"d","до 10 человек","Харьков","средний","18/12/2011 19:35:40","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",4,"Харьков",2750,"DEV"
"2011",NA,23,"m","Junior Software Engineer","Высшее","Objective-C","Нету",NA,"","0.25","0.25",400,"d",0,"d","до 50 человек","Севастополь","средний","18/12/2011 19:38:30","Opera/9.80 (Windows NT 5.1; U; ru) Presto/2.10.229 Version/11.60",0.25,"other",400,"DEV"
"2012",NA,27,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","5","меньше 3 месяцев",2500,"d",0,"d","до 50 человек","Чернигов","продвинутый","18/12/2011 19:42:13","Mozilla/5.0 (X11; Linux i686; rv:2.0) Gecko/20110310 Firefox/4.0",5,"other",2500,"DEV"
"2013",NA,27,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","5.5","1",2200,"d",0,"d","до 10 человек","Днепр.","выше среднего","18/12/2011 19:42:51","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",5.5,"Днепр.",2200,"DEV"
"2014",NA,29,"m","Technical Lead","Незаконченное высшее","C#/.NET","Нету",NA,"","5","3",3000,"d",0,"d","до 1000 человек","Днепр.","выше среднего","18/12/2011 19:51:43","Mozilla/5.0 (X11; U; Linux x86_64; en-US; rv:1.9.2.17) Gecko/20110422 Ubuntu/9.10 (karmic) Firefox/3.6.17",5,"Днепр.",3000,"SDEV"
"2015",NA,24,"m","Верстальщик","Высшее","","Нету",NA,"","3.5","3.5",5500,"h",0,"d","до 100 человек","Донецк","ниже среднего","18/12/2011 19:58:57","Mozilla/5.0 (Windows NT 6.1; rv:2.0.1) Gecko/20100101 Firefox/4.0.1",3.5,"other",687.5,""
"2016",NA,22,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","1.5","0.75",1200,"d",150,"d","до 200 человек","Львов","средний","18/12/2011 20:01:20","Mozilla/5.0 (Windows NT 6.1; rv:8.0) Gecko/20100101 Firefox/8.0",1.5,"Львов",1200,"DEV"
"2017",NA,27,"m","Software Engineer","Высшее","Python","Нету",NA,"","1.5","1.5",1800,"d",0,"d","до 50 человек","Киев","средний","18/12/2011 20:09:54","Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.13) Gecko/20101203 Firefox/3.6.13 (.NET CLR 3.5.30729)",1.5,"Киев",1800,"DEV"
"2018",NA,27,"m","Technical Lead","Высшее","PHP","Нету",NA,"","7","1",3300,"d",3000,"d","до 100 человек","Харьков","средний","18/12/2011 20:35:15","Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.9.2.24) Gecko/20111103 Firefox/3.6.24 GTB7.1 (.NET CLR 3.5.30729)",7,"Харьков",3300,"SDEV"
"2019",NA,34,"m","Technical Lead","Высшее","C++","Нету",NA,"","10 и более лет","2.5",2500,"d",0,"d","до 50 человек","Харьков","продвинутый","18/12/2011 20:38:44","Mozilla/5.0 (Windows NT 6.0; rv:8.0.1) Gecko/20100101 Firefox/8.0.1",10,"Харьков",2500,"SDEV"
"2020",NA,26,"m","Junior QA engineer","Высшее","","Нету",NA,"General QA","меньше 3 месяцев","меньше 3 месяцев",500,"d",500,"d","до 10 человек","Харьков","выше среднего","18/12/2011 20:48:56","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",0,"Харьков",500,"QA"
"2021",NA,28,"m","Team lead","Высшее","","Нету",NA,"","5","2",3000,"d",0,"d","до 50 человек","Киев","средний","18/12/2011 20:59:21","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.6; rv:8.0.1) Gecko/20100101 Firefox/8.0.1",5,"Киев",3000,"PM"
"2022",NA,26,"f","QA engineer","Высшее","","Нету",NA,"General QA","5.5","3.5",1700,"d",2000,"d","до 100 человек","Днепр.","средний","18/12/2011 21:01:15","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)",5.5,"Днепр.",1700,"QA"
"2023",NA,23,"m","Senior Software Engineer","Высшее","PHP","Нету",NA,"","1.25","1.25",600,"d",0,"d","до 10 человек","Тернополь","средний","18/12/2011 21:05:00","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",1.25,"other",600,"DEV"
"2024",NA,27,"m","Системный администратор","Высшее","","Нету",NA,"","4","5",4500,"h",0,"d","до 50 человек","Николаев","выше среднего","18/12/2011 21:15:53","Mozilla/5.0 (X11; U; Linux i686; rv:1.9.2.8) Gecko/20100901",4,"other",562.5,"ADM"
"2025",NA,27,"m","Technical Lead","Высшее","PHP","Нету",NA,"","7.5","4",2500,"d",2000,"d","до 200 человек","Львов","средний","18/12/2011 21:19:46","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",7.5,"Львов",2500,"SDEV"
"2026",NA,28,"m","QA engineer","Высшее","","Нету",NA,"Manual QA","4","1.5",3000,"d",0,"d","до 200 человек","Киев","ниже среднего","18/12/2011 21:25:01","Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0",4,"Киев",3000,"QA"
"2027",NA,36,"m","Project manager","Высшее","","Нету",NA,"","3","1.5",2900,"d",0,"d","до 200 человек","Киев","продвинутый","18/12/2011 21:27:41","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",3,"Киев",2900,"PM"
"2028",NA,NA,"m","Junior Software Engineer","Среднее","C#/.NET","Нету",NA,"","1","0.5",2000,"d",0,"d","до 50 человек","Кировоград","элементарный","18/12/2011 21:30:36","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.10 Chromium/15.0.874.106 Chrome/15.0.874.106 Safari/535.2",1,"other",2000,"DEV"
"2029",NA,24,"f","Senior QA engineer","Высшее","","Нету",NA,"Manual QA","4.5","1.75",2000,"d",200,"d","до 1000 человек","Киев","продвинутый","18/12/2011 21:34:30","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",4.5,"Киев",2000,"QA"
"2030",NA,26,"m","Project manager","Высшее","","Нету",NA,"","5.5","0.75",2000,"d",0,"d","до 200 человек","Днепр.","выше среднего","18/12/2011 21:35:25","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.2 (KHTML, like Gecko) Chrome/15.0.874.121 Safari/535.2",5.5,"Днепр.",2000,"PM"
"2031",NA,27,"m","Software Engineer","Высшее","Java","Нету",NA,"","5","3",2500,"d",0,"d","до 50 человек","Киев","выше среднего","18/12/2011 21:39:00","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/535.10 (KHTML, like Gecko) Chrome/17.0.951.0 Safari/535.10",5,"Киев",2500,"DEV"
"2032",NA,30,"m","Senior Project Manager / Program Manager","Высшее","","Нету",NA,"","4","3.5",35000,"h",100000,"h","до 1000 человек","Киев","продвинутый","18/12/2011 21:40:00","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",4,"Киев",4375,"SPM"
"2033",NA,32,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","10 и более лет","5.5",2500,"d",2000,"d","до 50 человек","Киев","элементарный","18/12/2011 21:54:39","Mozilla/5.0 (Windows NT 6.1; rv:8.0) Gecko/20100101 Firefox/8.0",10,"Киев",2500,"DEV"
"2034",NA,27,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","4","2",3000,"d",0,"d","до 10 человек","Киев","ниже среднего","18/12/2011 22:04:11","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",4,"Киев",3000,"DEV"
"2035",NA,27,"m","Software Engineer","Высшее","PHP","Нету",NA,"","5","2.5",1500,"d",0,"d","до 10 человек","Запорожье","ниже среднего","18/12/2011 22:20:05","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/535.2 (KHTML, like Gecko) Ubuntu/11.10 Chromium/15.0.874.106 Chrome/15.0.874.106 Safari/535.2",5,"other",1500,"DEV"
"2036",NA,26,"m","Software Engineer","Высшее","Java","Нету",NA,"","5","3",2100,"d",0,"d","до 50 человек","Харьков","выше среднего","18/12/2011 22:20:54","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",5,"Харьков",2100,"DEV"
"2037",NA,22,"m","Junior Software Engineer","Незаконченное высшее","Java","Нету",NA,"","0.5","0.5",400,"d",0,"d","до 10 человек","Киев","ниже среднего","18/12/2011 22:27:06","Mozilla/5.0 (Windows NT 6.1; rv:8.0.1) Gecko/20100101 Firefox/8.0.1",0.5,"Киев",400,"DEV"
"2038",NA,NA,"m","Junior Software Engineer","Среднее","C++","Нету",NA,"","меньше 3 месяцев","меньше 3 месяцев",1000,"d",0,"d","до 10 человек","Киев","ниже среднего","18/12/2011 22:27:14","Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0",0,"Киев",1000,"DEV"
"2039",NA,32,"m","QA Tech Lead","Высшее","","Нету",NA,"General QA","8","8",900,"d",500,"d","до 200 человек","Винница","выше среднего","18/12/2011 22:44:48","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",8,"other",900,"QA"
"2040",NA,29,"m","Software Engineer","Высшее","Perl","Нету",NA,"","5","0.5",5000,"h",0,"d","до 100 человек","Севастополь","элементарный","18/12/2011 22:53:48","Mozilla/5.0 (Ubuntu; X11; Linux x86_64; rv:8.0) Gecko/20100101 Firefox/8.0",5,"other",625,"DEV"
"2041",NA,28,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","7","1.5",2200,"d",0,"d","до 100 человек","Киев","ниже среднего","18/12/2011 22:55:51","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/17.0.963.12 Safari/535.11",7,"Киев",2200,"DEV"
"2042",NA,27,"m","Senior Software Engineer","Высшее","C#/.NET","Нету",NA,"","5","5",1700,"d",0,"d","до 50 человек","Киев","ниже среднего","18/12/2011 22:56:53","Mozilla/5.0 (Windows NT 5.1; rv:8.0) Gecko/20100101 Firefox/8.0",5,"Киев",1700,"DEV"
"2043",NA,30,"f","QA Tech Lead","Высшее","","Нету",NA,"Manual QA","5","5",2300,"d",0,"d","до 10 человек","Киев","выше среднего","18/12/2011 23:00:49","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_7_2) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",5,"Киев",2300,"QA"
"2044",NA,25,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","4","4",1100,"d",400,"d","до 200 человек","Херсон","средний","18/12/2011 23:02:52","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",4,"other",1100,"DEV"
"2045",NA,22,"m","Junior Software Engineer","Высшее","C#/.NET","Нету",NA,"","0.25","меньше 3 месяцев",6000,"h",0,"h","до 50 человек","Киев","средний","18/12/2011 23:07:37","Mozilla/5.0 (Windows NT 6.1; rv:8.0) Gecko/20100101 Firefox/8.0",0.25,"Киев",750,"DEV"
"2046",NA,35,"m","Software Engineer","Высшее","C#/.NET","Нету",NA,"","8","0.25",16000,"h",0,"d","до 50 человек","Киев","средний","18/12/2011 23:14:17","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:8.0) Gecko/20100101 Firefox/8.0",8,"Киев",2000,"DEV"
"2047",NA,32,"m","Senior Software Engineer","Высшее","Java","Нету",NA,"","8","4",3100,"d",0,"d","до 1000 человек","Львов","выше среднего","18/12/2011 23:16:16","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/535.7 (KHTML, like Gecko) Chrome/16.0.912.63 Safari/535.7",8,"Львов",3100,"DEV"
"2048",NA,23,"m","Software Engineer","Высшее","PHP","Нету",NA,"","3","меньше 3 месяцев",1000,"d",1000,"d","до 50 человек","Харьков","ниже среднего","18/12/2011 23:18:17","Mozilla/5.0 (Windows NT 6.1; rv:8.0) Gecko/20100101 Firefox/8.0",3,"Харьков",1000,"DEV"
