"N","Город","Зарплата.в.месяц","Изменение.зарплаты.за.12.месяцев","Должность","exp","current_job_exp","Язык.программирования","Специализация","Возраст","Пол","Образование","Университет","Еще.студент","Уровень.английского","Размер.компании","Тип.компании","Предметная.область"
"2875","Львов",350,50,"Junior QA engineer",1,1,"","Manual QA",21,"женский","Высшее","ЛНУ им. Франко","True","средний","свыше 1000 человек","Аутсорсинговая","Android,iOS"
"2876","Киев",1000,-800,"Senior Software Engineer",9,0.5,"Perl","",34,"мужской","Высшее","Другой вуз","False","ниже среднего","до 10 человек","Другая","Веб-разработка,Корпоративные системы"
"2877","Днепр.",1100,0,"QA engineer",3,1.5,"","Manual QA",25,"мужской","Высшее","Другой вуз","False","ниже среднего","до 200 человек","Продуктовая","Веб-разработка,Другое"
"2878","Днепр.",2800,400,"Senior QA engineer",5,2,"","General QA",30,"мужской","Высшее","ДНУ им. Гончара","False","выше среднего","до 10 человек","Аутстаффинговая","Веб-разработка,eCommerce"
"2879","Львов",320,80,"Junior Software Engineer",0.5,0.5,"Java","",23,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Аутстаффинговая","Другое"
"2880","Киев",2700,200,"Senior QA engineer",5,2,"","General QA",25,"мужской","Высшее","ХНУРЭ","False","выше среднего","до 50 человек","Продуктовая","Desktop Applications,Веб-разработка"
"2881","Киев",300,100,"Junior QA engineer",1,1,"","Manual QA",27,"мужской","Высшее","КНЭУ","False","средний","до 50 человек","Продуктовая","Веб-разработка,eCommerce"
"2882","Хмельницкий",350,0,"Junior Software Engineer",1,1,"Java","",28,"мужской","Высшее","ХНУ [г. Хмельницкий]","False","ниже среднего","до 50 человек","Аутсорсинговая","Android"
"2883","Львов",700,200,"Support",1.5,0.25,"","",22,"мужской","Незаконченное высшее","ЛНУ им. Франко","False","выше среднего","до 1000 человек","Продуктовая","Другое"
"2884","Харьков",4500,0,"System Architect",10,6,"C#/.NET","",31,"мужской","Высшее","ХНУРЭ","False","выше среднего","до 1000 человек","Аутстаффинговая","Веб-разработка,Телекоммуникации"
"2885","Киев",1600,200,"Software Engineer",2,0.5,"JavaScript","",35,"мужской","Высшее","Другой вуз","False","продвинутый","до 200 человек","Аутстаффинговая","Веб-разработка"
"2886","Днепр.",800,150,"QA engineer",2,2,"","Manual QA",25,"женский","Высшее","Другой вуз","False","выше среднего","до 200 человек","Продуктовая","Веб-разработка"
"2887","Киев",3800,700,"Project manager",5,0,"","",28,"мужской","Кандидат","КНЭУ","False","продвинутый","до 1000 человек","Аутсорсинговая","Android,iOS"
"2888","Киев",2000,800,"Senior Software Engineer",6,1.5,"JavaScript","",29,"мужской","Высшее","НАУ","False","ниже среднего","до 200 человек","Продуктовая","Веб-разработка,Телекоммуникации"
"2889","Запорожье",1000,0,"Software Engineer",2,0,"Python","",21,"мужской","Высшее","Другой вуз","True","средний","до 10 человек","Аутсорсинговая","Веб-разработка"
"2890","Киев",2300,500,"Software Engineer",3,0.25,"Python","",25,"мужской","Высшее","Другой вуз","False","ниже среднего","до 200 человек","Продуктовая","eCommerce"
"2891","Киев",1200,450,"Software Engineer",4,0.5,"C++","",25,"мужской","Высшее","Другой вуз","False","средний","до 200 человек","Продуктовая","Desktop Applications,Корпоративные системы"
"2892","Харьков",2700,0,"Software Engineer",10,1.5,"Flex/Flash/AIR","",31,"мужской","Два высших","ХНУРЭ","False","средний","до 200 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"2893","Днепр.",800,-100,"Project manager",4,0,"","",30,"мужской","Два высших","ДНУ им. Гончара","False","продвинутый","до 1000 человек","Продуктовая","Веб-разработка,Финансы и банки"
"2894","Мариуполь",460,-240,"Software Engineer",7,4,"Delphi","",34,"мужской","Высшее","Другой вуз","False","ниже среднего","до 50 человек","Продуктовая","Desktop Applications"
"2895","Другой",2200,300,"DBA",10,2,"","",42,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 200 человек","Другая","Корпоративные системы,Другое"
"2896","Киев",2700,800,"Senior QA engineer",5,1,"","Automation QA",26,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Desktop Applications,Финансы и банки"
"2897","Киев",4000,0,"Senior Software Engineer",10,4,"C","",43,"мужской","Высшее","ОНУ им. Мечникова","False","выше среднего","до 1000 человек","Аутсорсинговая","Системное программирование"
"2898","Киев",2100,400,"Software Engineer",2,1.5,"Java","",25,"мужской","Высшее","КНУ им. Шевченко","False","средний","до 1000 человек","Аутсорсинговая","Корпоративные системы,Мультимедиа"
"2899","Львов",520,0,"Junior Software Engineer",0.25,0.25,"Java","",19,"мужской","Незаконченное высшее","ЛНУ им. Франко","True","выше среднего","до 1000 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"2900","Харьков",300,0,"Junior Software Engineer",0.5,0.25,"JavaScript","",25,"мужской","Высшее","Другой вуз","False","выше среднего","до 50 человек","Аутсорсинговая","Android,iOS"
"2901","Днепр.",2200,-300,"Software Engineer",5,0.5,"Java","",27,"мужской","Высшее","ДНУ им. Гончара","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"2902","Харьков",5000,0,"Senior Software Engineer",8,2,"Ruby/Rails","",29,"мужской","Высшее","ХНУРЭ","False","продвинутый","до 10 человек","Продуктовая","Веб-разработка"
"2903","Киев",600,300,"Junior QA engineer",1,0.5,"","Manual QA",25,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 200 человек","Аутсорсинговая","Desktop Applications,Embedded"
"2904","Киев",2500,250,"Senior Software Engineer",8,1.5,"Java","",28,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"2905","Днепр.",300,200,"Junior Software Engineer",3,2,"C++","",29,"мужской","Незаконченное высшее","ДНУ им. Гончара","False","элементарный","до 10 человек","Другая","Desktop Applications,Системное программирование"
"2906","Днепр.",350,0,"Junior QA engineer",0,0,"","Manual QA",23,"женский","Высшее","Другой вуз","False","продвинутый","до 1000 человек","Продуктовая","Desktop Applications,Корпоративные системы"
"2907","Киев",2000,1500,"Software Engineer",1.5,0,"Java","",30,"мужской","Высшее","Другой вуз","False","выше среднего","до 200 человек","Продуктовая","Android"
"2908","Киев",1050,650,"Software Engineer",1,1,"Objective-C","",23,"мужской","Высшее","КНУ им. Шевченко","False","средний","до 1000 человек","Продуктовая","iOS,Desktop Applications"
"2909","Киев",1700,1000,"Software Engineer",2,0.25,"PHP","",23,"мужской","Незаконченное высшее","НТУУ «КПИ»","False","ниже среднего","до 200 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"2910","Киев",704,0,"Junior Software Engineer",0.25,0.25,"Java","",22,"мужской","Высшее","НТУУ «КПИ»","True","средний","до 1000 человек","Продуктовая","Gamedev"
"2911","Одесса",400,100,"Junior Software Engineer",10,1,"PHP","",25,"мужской","Высшее","ОНПУ","False","продвинутый","до 200 человек","Другая","Веб-разработка"
"2912","Днепр.",2480,-20,"Senior Software Engineer",4,1,"Java","",27,"мужской","Высшее","ДонНТУ","False","продвинутый","до 1000 человек","Продуктовая","Gamedev"
"2913","Днепр.",300,180,"Junior Software Engineer",1,0,"PHP","",35,"мужской","Высшее","Другой вуз","False","ниже среднего","до 10 человек","Аутсорсинговая","Веб-разработка"
"2914","Ивано-Франковск",800,400,"Junior Software Engineer",1.5,0,"Swift","",24,"мужской","Высшее","Другой вуз","False","ниже среднего","до 1000 человек","Аутсорсинговая","iOS"
"2915","Киев",800,0,"Junior Software Engineer",1.5,1,"JavaScript","",23,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 200 человек","Продуктовая","Веб-разработка,Корпоративные системы"
"2916","Николаев",680,480,"QA engineer",1.5,0.25,"","Manual QA",26,"мужской","Высшее","НТУУ «КПИ»","False","ниже среднего","до 1000 человек","Продуктовая","Веб-разработка"
"2917","Харьков",800,300,"QA engineer",2,2,"","General QA",24,"женский","Высшее","Другой вуз","False","ниже среднего","до 50 человек","Продуктовая","Windows Phone,Desktop Applications"
"2918","Другой",2280,0,"Senior Software Engineer",8,1,"Java","",32,"мужской","Высшее","Другой вуз","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Финансы и банки"
"2919","Киев",1250,300,"Software Engineer",2,2,"Java","",25,"женский","Высшее","КНУТД","False","выше среднего","свыше 1000 человек","Аутсорсинговая","eCommerce"
"2920","Киев",7200,1200,"Director of Engineering / Program Director",9,3,"","",30,"женский","Два высших","НаУКМА","False","продвинутый","до 50 человек","Аутстаффинговая","Веб-разработка,Другое"
"2921","Киев",1500,600,"Project manager",5,1.5,"","",28,"мужской","Высшее","Другой вуз","False","ниже среднего","до 10 человек","Другая","eCommerce,Другое"
"2922","Днепр.",850,450,"Junior Software Engineer",1.5,1.5,"Java","",26,"мужской","Высшее","НГУ [Днепропетровск]","False","выше среднего","до 1000 человек","Аутсорсинговая","Desktop Applications,Другое"
"2923","Киев",2500,0,"Software Engineer",3,1.5,"C++","",25,"мужской","Кандидат","НТУУ «КПИ»","False","выше среднего","свыше 1000 человек","Аутстаффинговая","Телекоммуникации,Корпоративные системы"
"2924","Киев",6100,400,"Director of Engineering / Program Director",9,2,"","",32,"мужской","Высшее","НаУКМА","False","выше среднего","до 200 человек","Продуктовая",""
"2925","Львов",700,500,"Junior Software Engineer",0,0,"PHP","",19,"мужской","Незаконченное высшее","Львовская Политехника","True","средний","до 10 человек","Аутсорсинговая","Веб-разработка"
"2926","Днепр.",5300,500,"Senior Software Engineer",4,3,"Ruby/Rails","",25,"мужской","Высшее","НГУ [Днепропетровск]","False","средний","до 10 человек","Другая","Веб-разработка"
"2927","Харьков",1400,200,"Software Engineer",4,4,"Objective-C","",26,"мужской","Высшее","НТУ «ХПИ»","False","средний","до 50 человек","Аутсорсинговая","iOS"
"2928","Харьков",700,0,"Junior Software Engineer",0.5,0.5,"Java","",20,"женский","Незаконченное высшее","ХНУРЭ","True","выше среднего","свыше 1000 человек","Аутсорсинговая","eCommerce"
"2929","Харьков",2450,200,"Software Engineer",5,2,"Java","",33,"мужской","Высшее","ХНУ им. Каразина","False","продвинутый","свыше 1000 человек","Аутстаффинговая","Финансы и банки"
"2930","Харьков",3330,300,"Senior Software Engineer",6,0,"Java","",26,"мужской","Высшее","ХНУРЭ","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"2931","Киев",1700,300,"Team lead",4,2,"","",28,"мужской","Высшее","НАУ","False","выше среднего","до 1000 человек","Продуктовая","Android"
"2932","Днепр.",380,140,"Junior Software Engineer",0.5,0.5,"Java","",29,"мужской","Два высших","ДНУЖТ","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
"2933","Киев",2500,0,"Senior Software Engineer",4,1,"PHP","",27,"мужской","Высшее","ВНТУ","False","средний","до 200 человек","Продуктовая","eCommerce"
"2934","Львов",2000,0,"Business analyst",0.5,0.5,"","",32,"мужской","Два высших","Львовская Политехника","False","продвинутый","до 1000 человек","Аутсорсинговая","Финансы и банки"
"2935","Киев",2800,300,"HR",5,4,"","",29,"женский","Два высших","Львовская Политехника","False","выше среднего","свыше 1000 человек","Продуктовая","Веб-разработка,eCommerce"
"2936","Львов",3000,800,"Software Engineer",5,0.5,"C#/.NET","",25,"мужской","Высшее","Львовская Политехника","False","средний","до 1000 человек","Аутсорсинговая","Desktop Applications,Веб-разработка"
"2937","Киев",2500,0,"Software Engineer",3,3,"C","",30,"женский","Высшее","НАУ","False","продвинутый","до 200 человек","Аутсорсинговая","Embedded"
"2938","Харьков",200,0,"Software Engineer",0,0,"PHP","",20,"мужской","Незаконченное высшее","ХНЭУ","True","средний","до 10 человек","Продуктовая","Веб-разработка,eCommerce"
"2939","Киев",2200,300,"Software Engineer",4,2,"C++","",30,"мужской","Высшее","НТУУ «КПИ»","False","средний","свыше 1000 человек","Аутсорсинговая","Embedded,Мультимедиа"
"2940","Одесса",700,100,"Marketing",0.5,3,"","",28,"мужской","Высшее","Другой вуз","False","средний","до 200 человек","Продуктовая","Веб-разработка,Другое"
"2941","Киев",4400,200,"Technical Lead",10,0,"Java","",37,"мужской","Высшее","НТУУ «КПИ»","False","продвинутый","до 50 человек","Продуктовая","Веб-разработка,Корпоративные системы"
"2942","Другой",430,140,"Junior Software Engineer",0.5,0.5,"C#/.NET","",23,"мужской","Высшее","ХНУРЭ","True","элементарный","до 50 человек","Продуктовая","Веб-разработка"
"2943","Львов",500,200,"Junior Software Engineer",1,0.5,"SQL","",25,"мужской","Незаконченное высшее","Львовская Политехника","False","ниже среднего","до 1000 человек","Аутсорсинговая","Другое"
"2944","Киев",3700,800,"Senior Software Engineer",4,0,"Java","",24,"мужской","Незаконченное высшее","НТУУ «КПИ»","False","выше среднего","до 1000 человек","Продуктовая","Gamedev"
"2945","Другой",3100,2000,"Senior Software Engineer",4,0.5,"Java","",28,"мужской","Высшее","Другой вуз","False","выше среднего","до 10 человек","Аутсорсинговая","eCommerce"
"2946","Одесса",3000,500,"Senior Software Engineer",4,1.5,"Objective-C","",25,"мужской","Высшее","ОНПУ","False","средний","до 200 человек","Продуктовая","iOS"
"2947","Чернигов",180,30,"Researcher",0.5,0.5,"","",29,"женский","Высшее","Другой вуз","False","ниже среднего","до 50 человек","Аутсорсинговая","Desktop Applications,Телекоммуникации"
"2948","Днепр.",800,300,"Junior Software Engineer",1.5,1,"Java","",21,"мужской","Высшее","ДНУ им. Гончара","True","средний","до 1000 человек","Продуктовая","Веб-разработка,Финансы и банки"
"2949","Киев",1500,750,"Business analyst",1,1,"","",26,"мужской","Высшее","ДонНТУ","False","средний","до 50 человек","Стартап","iOS"
"2950","Киев",2000,0,"Software Engineer",4,1.5,"C#/.NET","",31,"мужской","Высшее","НТУУ «КПИ»","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Финансы и банки"
"2951","Николаев",700,-100,"Junior QA engineer",2,0.5,"","Automation QA",23,"мужской","Высшее","НУК","False","средний","до 1000 человек","Аутсорсинговая","Веб-разработка"
"2952","Львов",2550,0,"Senior Software Engineer",5,5,"Java","",27,"мужской","Высшее","Львовская Политехника","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Телекоммуникации"
"2953","Харьков",300,-200,"Junior Software Engineer",1,0,"JavaScript","",20,"мужской","Незаконченное высшее","НТУ «ХПИ»","True","ниже среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
"2954","Харьков",1615,600,"Software Engineer",3,0,"Java","",23,"мужской","Высшее","ХНУРЭ","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"2955","Житомир",500,300,"QA engineer",2,1,"","Manual QA",25,"мужской","Незаконченное высшее","НАУ","False","выше среднего","до 200 человек","Продуктовая","Desktop Applications,Телекоммуникации"
"2956","Другой",1700,200,"Business analyst",1.5,1.5,"","",25,"мужской","Высшее","КНЭУ","False","продвинутый","до 50 человек","Продуктовая","Финансы и банки"
"2957","Херсон",2200,0,"Software Engineer",4,3,"PHP","",26,"мужской","Высшее","Другой вуз","False","средний","до 10 человек","Другая","Веб-разработка"
"2958","Ивано-Франковск",300,0,"Junior QA engineer",0,0,"","Manual QA",28,"мужской","Два высших","ЛНУ им. Франко","False","выше среднего","свыше 1000 человек","Аутсорсинговая","iOS,Веб-разработка"
"2959","Киев",3350,700,"Senior Software Engineer",4,0.5,"Java","",26,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 10 человек","Продуктовая","Корпоративные системы,Другое"
"2960","Харьков",1700,300,"Team lead",4,4,"","",29,"мужской","Высшее","ХНУРЭ","False","выше среднего","свыше 1000 человек","Аутстаффинговая","Веб-разработка,Корпоративные системы"
"2961","Днепр.",750,150,"Software Engineer",7,1,"SQL","",29,"мужской","Высшее","ДНУ им. Гончара","False","средний","до 10 человек","Другая","Desktop Applications,Корпоративные системы"
"2962","Киев",3500,500,"Technical Lead",5,4,"Scala","",27,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 200 человек","Стартап","Веб-разработка"
"2963","Киев",3200,400,"Senior Software Engineer",4,2,"Java","",28,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 200 человек","Аутсорсинговая","Веб-разработка"
"2964","Киев",1500,1200,"Data Scientist / Data Analyst",8,0,"","",34,"женский","Высшее","НТУУ «КПИ»","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Другое"
"2965","Львов",550,120,"Junior QA engineer",1.5,1,"","Manual QA",30,"мужской","Высшее","НУПТ","False","средний","до 1000 человек","Аутсорсинговая","Desktop Applications"
"2966","Киев",4500,500,"Senior Software Engineer",5,1,"Other","",24,"мужской","Незаконченное высшее","НТУУ «КПИ»","False","выше среднего","до 1000 человек","Аутстаффинговая","Другое"
"2967","Киев",400,136,"Business analyst",3,3,"","",29,"мужской","Высшее","Другой вуз","False","средний","до 1000 человек","Аутстаффинговая","Телекоммуникации,Корпоративные системы"
"2968","Днепр.",3600,300,"Senior Software Engineer",6,2,"JavaScript","",28,"мужской","Высшее","ДНУ им. Гончара","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Веб-разработка"
"2969","Львов",2900,1200,"Senior Software Engineer",7,7,"C#/.NET","",31,"мужской","Высшее","ЛНУ им. Франко","False","продвинутый","до 50 человек","Аутстаффинговая","Android,iOS"
"2970","Киев",3000,1250,"Software Engineer",3,1,"PHP","",24,"мужской","Высшее","Другой вуз","False","выше среднего","до 200 человек","Продуктовая",""
"2971","Киев",2375,100,"Senior QA engineer",4,3,"","General QA",34,"мужской","Незаконченное высшее","КНУ им. Шевченко","False","продвинутый","до 1000 человек","Продуктовая","Android,iOS"
"2972","Ивано-Франковск",900,200,"Business analyst",1,1,"","",34,"мужской","Высшее","Другой вуз","False","продвинутый","до 200 человек","Аутсорсинговая","Финансы и банки"
"2973","Днепр.",1820,1300,"Software Engineer",1.5,0.25,"Objective-C","",23,"мужской","Высшее","ДНУ им. Гончара","False","средний","до 1000 человек","Продуктовая","iOS"
"2974","Днепр.",1100,500,"QA engineer",2,2,"","Manual QA",29,"мужской","Высшее","Другой вуз","False","средний","до 200 человек","Аутсорсинговая","Android,Desktop Applications"
"2975","Киев",2700,0,"Software Engineer",3,1,"Java","",26,"мужской","Высшее","ЗНТУ","False","средний","до 200 человек","Продуктовая","Android"
"2976","Киев",2800,150,"Senior Software Engineer",10,1,"PHP","",34,"мужской","Два высших","НТУУ «КПИ»","False","средний","до 200 человек","Продуктовая","Веб-разработка,eCommerce"
"2977","Киев",700,200,"Junior QA engineer",0.25,0.25,"","Manual QA",24,"женский","Высшее","НТУУ «КПИ»","False","средний","до 200 человек","Аутсорсинговая","Embedded,Телекоммуникации"
"2978","Львов",500,250,"Junior Software Engineer",0.5,0.5,"Java","",20,"мужской","Незаконченное высшее","Львовская Политехника","True","ниже среднего","свыше 1000 человек","Аутсорсинговая","Android"
"2979","Днепр.",600,300,"QA engineer",1,0,"","Manual QA",24,"мужской","Высшее","Другой вуз","False","средний","до 50 человек","Аутсорсинговая","Веб-разработка"
"2980","Киев",3500,150,"Technical Lead",9,5,"C#/.NET","",32,"мужской","Высшее","НАУ","False","выше среднего","до 200 человек","Продуктовая","Веб-разработка"
"2981","Киев",3300,450,"Project manager",10,1.5,"","",30,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Корпоративные системы"
"2982","Харьков",900,550,"HTML coder",1.5,1.5,"","",25,"мужской","Высшее","Другой вуз","False","ниже среднего","до 50 человек","Аутстаффинговая","Веб-разработка"
"2983","Днепр.",900,200,"QA engineer",2,2,"","Manual QA",28,"мужской","Высшее","НметАУ","False","средний","до 50 человек","Аутсорсинговая",""
"2984","Львов",300,0,"Researcher",0.25,0.25,"","",21,"мужской","Незаконченное высшее","ЛНУ им. Франко","True","выше среднего","до 50 человек","Аутсорсинговая","Другое"
"2985","Киев",2100,700,"Software Engineer",4,0,"C#/.NET","",26,"мужской","Высшее","ВНУ им. Даля","False","средний","свыше 1000 человек","Аутстаффинговая","eCommerce"
"2986","Житомир",600,200,"Junior Software Engineer",1,1,"C#/.NET","",21,"мужской","Незаконченное высшее","ЖГТУ","True","средний","до 50 человек","Аутсорсинговая","Gamedev"
"2987","Киев",2370,500,"Senior QA engineer",5,0,"","Automation QA",28,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","свыше 1000 человек","Аутсорсинговая","Desktop Applications"
"2988","Киев",600,0,"Junior Software Engineer",0.5,0.25,"Java","",22,"мужской","Незаконченное высшее","КНУ им. Шевченко","True","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"2989","Другой",3700,150,"Senior Software Engineer",8,1,"JavaScript","",26,"мужской","Незаконченное высшее","НТУУ «КПИ»","False","ниже среднего","до 10 человек","Продуктовая","Веб-разработка"
"2990","Киев",1500,0,"Software Engineer",4,1,"PHP","",25,"мужской","Высшее","Другой вуз","False","средний","до 1000 человек","Продуктовая","Веб-разработка"
"2991","Киев",1800,800,"Software Engineer",3,0,"PHP","",27,"мужской","Высшее","НАУ","False","ниже среднего","до 200 человек","Продуктовая","Веб-разработка"
"2992","Винница",1150,250,"Software Engineer",4,4,"Flex/Flash/AIR","",26,"мужской","Высшее","ВНТУ","False","ниже среднего","до 200 человек","Другая","iOS,Веб-разработка"
"2993","Харьков",500,0,"Junior Software Engineer",0.5,0,"Objective-C","",23,"мужской","Высшее","НТУ «ХПИ»","False","ниже среднего","до 50 человек","Аутсорсинговая","iOS"
"2994","Львов",950,700,"DevOps",3,0.5,"","",23,"мужской","Высшее","Львовская Политехника","True","средний","свыше 1000 человек","Аутсорсинговая","Другое"
"2995","Киев",350,0,"HTML coder",1,1,"","",22,"мужской","Высшее","НТУУ «КПИ»","True","средний","до 10 человек","Продуктовая","Веб-разработка"
"2996","Киев",3200,0,"Senior Software Engineer",10,1,"C#/.NET","",31,"мужской","Высшее","НАУ","False","выше среднего","до 200 человек","Стартап","Другое"
"2997","Днепр.",1600,0,"Junior Software Engineer",1.5,1.5,"C#/.NET","",30,"мужской","Техникум / Колледж","","False","ниже среднего","до 1000 человек","Аутсорсинговая","Desktop Applications,Корпоративные системы"
"2998","Киев",900,200,"Software Engineer",2,1.5,"Python","",22,"мужской","Высшее","НТУУ «КПИ»","True","средний","до 10 человек","Продуктовая","Веб-разработка"
"2999","Киев",3505,355,"Senior Software Engineer",6,0.5,"C#/.NET","",28,"мужской","Высшее","НТУУ «КПИ»","False","продвинутый","свыше 1000 человек","Аутстаффинговая","Другое"
"3000","Харьков",2100,200,"QA Tech Lead",7,2,"","Manual QA",35,"мужской","Высшее","ХНУРЭ","False","выше среднего","свыше 1000 человек","Аутсорсинговая",""
"3001","Львов",950,650,"Senior Software Engineer",1.5,1.5,"JavaScript","",22,"мужской","Высшее","Львовская Политехника","True","ниже среднего","свыше 1000 человек","Аутсорсинговая","Системное программирование"
"3002","Киев",1500,600,"Software Engineer",2,0,"Java","",29,"мужской","Высшее","КНУ им. Шевченко","False","продвинутый","до 1000 человек","Аутстаффинговая","Android,Веб-разработка"
"3003","Киев",750,250,"Software Engineer",1.5,0.5,"PHP","",19,"мужской","Техникум / Колледж","","True","ниже среднего","до 50 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"3004","Тернополь",400,150,"Junior QA engineer",1,1,"","Manual QA",29,"мужской","Высшее","Другой вуз","False","средний","до 200 человек","Аутсорсинговая","Веб-разработка,Корпоративные системы"
"3005","Другой",1950,900,"Software Engineer",3,0,"Ruby/Rails","",24,"мужской","Высшее","Другой вуз","False","выше среднего","до 1000 человек","Аутстаффинговая","Веб-разработка"
"3006","Львов",950,0,"QA engineer",3,1.5,"","Automation QA",28,"мужской","Высшее","Другой вуз","False","средний","до 200 человек","Продуктовая","Веб-разработка,Корпоративные системы"
"3007","Харьков",1800,450,"Senior QA engineer",5,0.5,"","General QA",31,"мужской","Высшее","ХНУРЭ","False","продвинутый","до 50 человек","Аутсорсинговая","Веб-разработка"
"3008","Киев",1500,0,"Software Engineer",4,4,"C++","",36,"мужской","Два высших","Другой вуз","False","средний","до 200 человек","Продуктовая","Desktop Applications"
"3009","Харьков",2000,0,"Senior QA engineer",10,1.5,"","General QA",27,"мужской","Высшее","ХНУРЭ","False","выше среднего","до 200 человек","Продуктовая","Системное программирование"
"3010","Киев",2000,1000,"Software Engineer",3,0.5,"JavaScript","",25,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 1000 человек","Продуктовая","Веб-разработка"
"3011","Харьков",1200,0,"HR",10,0.5,"","",38,"женский","Высшее","Другой вуз","False","средний","свыше 1000 человек","Аутсорсинговая","Другое"
"3012","Львов",600,200,"Junior Software Engineer",0.5,0.5,"PHP","",22,"мужской","Высшее","Львовская Политехника","True","ниже среднего","до 200 человек","Аутсорсинговая","Веб-разработка"
"3013","Киев",400,0,"Sysadmin",8,5,"","",31,"мужской","Высшее","НГУ [Днепропетровск]","False","элементарный","до 10 человек","Другая","Другое"
"3014","Днепр.",3000,0,"Senior Software Engineer",7,0.5,"C#/.NET","",29,"мужской","Высшее","Другой вуз","False","элементарный","до 1000 человек","Продуктовая","Desktop Applications,Другое"
"3015","Харьков",450,220,"Junior Software Engineer",0.25,0.25,"JavaScript","",20,"мужской","Незаконченное высшее","ХАИ","True","ниже среднего","до 50 человек","Аутсорсинговая","Веб-разработка,eCommerce"
"3016","Киев",2200,600,"Software Engineer",4,0.5,"C#/.NET","",28,"мужской","Незаконченное высшее","НТУУ «КПИ»","True","средний","до 50 человек","Аутсорсинговая","Веб-разработка,Финансы и банки"
"3017","Киев",400,0,"Junior Software Engineer",0.25,0.25,"Java","",21,"мужской","Высшее","КНУТД","True","средний","до 50 человек","Аутсорсинговая","Веб-разработка"
"3018","Харьков",1700,600,"Software Engineer",2,1,"Objective-C","",21,"мужской","Высшее","НТУ «ХПИ»","False","средний","до 50 человек","Аутсорсинговая","iOS"
"3019","Киев",2000,700,"Software Engineer",3,1.5,"JavaScript","",25,"женский","Два высших","КНУ им. Шевченко","False","средний","свыше 1000 человек","Аутсорсинговая","Веб-разработка,Финансы и банки"
"3020","Киев",1800,900,"Software Engineer",1,0,"PHP","",31,"мужской","Высшее","Другой вуз","False","средний","до 1000 человек","Продуктовая","eCommerce"
"3021","Киев",620,100,"QA engineer",2,2,"","Manual QA",24,"мужской","Высшее","НТУУ «КПИ»","False","выше среднего","до 200 человек","Продуктовая","Desktop Applications,Gamedev"
"3022","Харьков",500,-300,"Designer",2,0.5,"","",25,"мужской","Техникум / Колледж","","False","ниже среднего","до 200 человек","Стартап","iOS,Веб-разработка"
"3023","Киев",2500,1000,"Senior Software Engineer",5,0.25,"Flex/Flash/AIR","",26,"мужской","Высшее","НТУУ «КПИ»","False","средний","до 50 человек","Продуктовая","Веб-разработка,Gamedev"
"3024","Киев",400,0,"Sales manager",8,0.5,"","",29,"мужской","Высшее","КНЭУ","False","ниже среднего","до 200 человек","Продуктовая","Финансы и банки,Корпоративные системы"
"3025","Львов",400,100,"Junior QA engineer",1.5,1,"","Manual QA",24,"женский","Высшее","ОНПУ","False","ниже среднего","до 200 человек","Продуктовая","Веб-разработка"
"3026","Киев",750,0,"Junior Software Engineer",0,0,"Java","",20,"мужской","Незаконченное высшее","НТУУ «КПИ»","True","ниже среднего","до 50 человек","Продуктовая","Android,Веб-разработка"
"3027","Харьков",200,200,"Junior Software Engineer",0,0,"PHP","",21,"мужской","Высшее","ХАИ","False","средний","до 50 человек","Продуктовая","Веб-разработка"
"3028","Одесса",1500,300,"Software Engineer",3,0.5,"JavaScript","",23,"мужской","Высшее","ОНУ им. Мечникова","True","ниже среднего","до 200 человек","Продуктовая","Веб-разработка"
